URL,Endereço,Tipo/Área,Características,Preço,Metragem,Quartos,Creci
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1184688,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO - VISTA LAGO,R$ 940.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1147927,"SCES Trecho 4, ASA SUL, BRASILIA",,FLAT NO BRISAS DO LAGO,R$ 750.000,48 m²,1 Quarto,21696
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-107-1224660,"SQS 107, ASA SUL, BRASILIA",,MOBILIADO,R$ 1.280.000,110 m²,3 Quartos,23761
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-1223852,"SQS 415, ASA SUL, BRASILIA",,SQS 415 2 QUARTOS ASA SUL REFORMADO,R$ 635.000,41 m²,2 Quartos,26288
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-1167271,"SQS 415, ASA SUL, BRASILIA",,BELÍSSIMO! BELÍSSSIMO APARTAMENTO,R$ 600.000,48 m²,2 Quartos,31362
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-1187490,"SQS 114, ASA SUL, BRASILIA",,"SQS 114, APARTAMENTO COM 3 QUARTOS, NASCENTE À VENDA, ASA SUL, BRASÍLIA, DF",R$ 2.190.000,157 m²,3 Quartos,3545
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1219950,"SQS 304, ASA SUL, BRASILIA",,"IMÓVEL REFORMADO, ANDAR ALTO, VAZADO, VISTA LIVRE, VENDIDO MOBILIADO E EQUIPADO",R$ 2.200.000,178 m²,3 Quartos,24482
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-103-1227906,"SQS 103, ASA SUL, BRASILIA",,CENTRO DA CIDADE,R$ 510.000,33 m²,1 Quarto,4151
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1155113,"SQS 316, ASA SUL, BRASILIA",,"SQS 316 EXCLUSIVIDADE DE VENDA FEROLA, RARIDADE NA MELHOR QUADRA DA ASA SUL !!",R$ 2.350.000,158 m²,3 Quartos,11476
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-315-bloco-h-1123332,"SQS 315 Bloco H, ASA SUL, BRASILIA",,315 SUL - 230M2 - 4 QTS - 3 SUÍTES - 2 VAGAS SOLTAS - 2 DCES,R$ 2.700.000,230 m²,4 Quartos,22325
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1194995,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO VISTA PARA O LAGO",R$ 1.250.000,52 m²,1 Quarto,6634
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-407-1183122,"SQS 407, ASA SUL, BRASILIA",,· 3 QTS · VAZADO · VISTA · 98406-4109,R$ 890.000,110 m²,3 Quartos,25.254
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1109046,"SQS 207, ASA SUL, BRASILIA",,DESOCUPADO - SQS 207 | APARTAMENTO PARA REFORMA | 105M² | NASCENTE | 5º ANDAR,R$ 1.300.000,105 m²,3 Quartos,26118
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-bloco-n-1206322,"SQS 405 Bloco N, ASA SUL, BRASILIA",,OPORTUNIDADE ÚNICA! APARTAMENTO DE 3 QUARTOS BEM LOCALIZADO!,R$ 700.000,77 m²,3 Quartos,2267
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-u-1199364,"SQS 410 Bloco U, ASA SUL, BRASILIA",,APARTAMENTO NA ASA SUL DE 3 QUARTOS 86 M2 SQS 410 -VISTA LIVRE - ACEITA FINANCIAMENTO E FGTS,R$ 790.000,86 m²,3 Quartos,21693
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-1212432,"SEPS 713/913, ASA SUL, BRASILIA",,EQ 713/913 GOLDEN PLACE | APARTAMENTO COM 1 QUARTO SUÍTE - 1 VAGA - ACEITA FINANCIAMENTO - ASA SUL,R$ 365.000,25 m²,1 Quarto,CJ1704
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-a-1190169,"SQS 210 Bloco A, ASA SUL, BRASILIA",,"APARTAMENTO COM 4 DORMITÓRIOS À VENDA, 130 M² POR R$ 1.650.000,00 - ASA SUL - BRASÍLIA/DF",R$ 1.650.000,130 m²,4 Quartos,16359
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-1233545,"SQS 109, ASA SUL, BRASILIA",,APARTAMENTO COM VISTA LIVRE,R$ 2.590.000,170 m²,4 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-412-1187743,"SQS 412, ASA SUL, BRASILIA",,EXCELENTE LOCALIZAÇÃO,R$ 700.000,56 m²,2 Quartos,32410
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-a-1227235,"SQS 204 Bloco A, ASA SUL, BRASILIA",,SQS 204 - 96 M² - 3 QUARTOS,R$ 1.280.000,96 m²,3 Quartos,31771
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-305-1209999,"SQS 305, ASA SUL, BRASILIA",,4 QUARTOS NA ASA SUL.,R$ 2.000.000,169 m²,4 Quartos,23158
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1235631,"SCES Trecho 4, ASA SUL, BRASILIA",,APARTAMENTO MOBILIADO LINDO! APARTAMENTO TOTALMENTE MOBILIADO,R$ 750.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-l-1097051,"SQS 410 Bloco L, ASA SUL, BRASILIA",,VENDA APARTAMENTO 2 QUARTOS ASA SUL BRASÍLIA,R$ 820.000,55 m²,2 Quartos,23649
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-205-bloco-i-1173463,"SQS 205 Bloco I, ASA SUL, BRASILIA",,EXCELENTE LOCALIZAÇÃO,R$ 1.000.000,64 m²,2 Quartos,23990
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-1186689,"SEPS 713/913, ASA SUL, BRASILIA",,KITNETE GOLDEN PLACE GARAGEM COBERTA ARMARIOS NOVOS,R$ 365.000,25 m²,1 Quarto,10075
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-bloco-h-1220065,"SQS 405 Bloco H, ASA SUL, BRASILIA",,SQS 405 - APARTAMENTO 3 QUARTOS - 70M² - 1 VAGA,R$ 980.000,70 m²,3 Quartos,25169
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-02-bloco-h-219252,"SHS Quadra 02 Bloco H, ASA SUL, BRASILIA",,"12º ANDAR, LINDA VISTA, NASCENTE!, SAINT PAUL ANDAR ALTO NASCENTE",R$ 390.000,33 m²,1 Quarto,6257
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1211257,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO VISTA LIVRE PARA O LAGO PARANOÁ",R$ 1.200.000,65 m²,1 Quarto,26464
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1126899,"SCES Trecho 4, ASA SUL, BRASILIA",,APARTAMENTO FRONTAL LAGO APARTAMENTO GARDEN FRONTAL LAGO,R$ 830.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-bloco-k-1203617,"SQS 206 Bloco K, ASA SUL, BRASILIA",,TOTALMENTE REFORMADO / VISTA LIVRE / AREJADO,R$ 1.780.000,127 m²,3 Quartos,30297
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1212729,"SCES Trecho 4, ASA SUL, BRASILIA",,· LAKE VIEW RESORT · 61 99929 9940 VISTA LAGO,R$ 1.290.000,52 m²,1 Quarto,25.254
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-411-bloco-j-1203741,"SQS 411 Bloco J, ASA SUL, BRASILIA",,,R$ 650.000,56 m²,2 Quartos,22546
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-305-bloco-j-1204166,"SQS 305 Bloco J, ASA SUL, BRASILIA",,169M² - VAZADO - 02 SUÍTES - NASCENTE - VISTA LIVRE 169M² - VAZADO - 02 SUÍTES - NASCENTE - VISTA LIVRE,R$ 2.000.000,169 m²,4 Quartos,31269
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-211-bloco-i-1213197,"SQS 211 Bloco I, ASA SUL, BRASILIA",,,R$ 9.800.000,470 m²,4 Quartos,22309
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-seps-712-912-1131102,"SEPS 712/912, ASA SUL, BRASILIA",,CONDOMÍNIO GRAND VILLE,R$ 365.000,23 m²,1 Quarto,26907
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-bloco-j-1204840,"SQS 207 Bloco J, ASA SUL, BRASILIA",,- VISTA LIVRE - NASCENTE - ANDAR ALTO - VISTA LIVRE - NASCENTE - ANDAR ALTO - PARA REFORMA,R$ 1.300.000,107 m²,3 Quartos,31269
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-o-1219117,"SQS 413 Bloco O, ASA SUL, BRASILIA",,APT REFORMADO 413 SUL ? BAIXOU DE 580.000 - PARA MORAR OU AIRBNB,R$ 550.000,56 m²,2 Quartos,21020
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-315-bloco-b-1232169,"SQS 315 Bloco B, ASA SUL, BRASILIA",,"EXCELENTE APARTAMENTO COM 3 QUARTOS, ARMÁRIOS, NASCENTE E VISTA LIVRE!",R$ 1.500.000,125 m²,3 Quartos,9422
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-315-bloco-i-1155165,"SQS 315 Bloco I, ASA SUL, BRASILIA",,"APARTAMENTO EXCLUSIVIDADE - PRÉDIO REFORMADO, GARAGEM COBERTA, QUADRA SUPERVALORIZADA",R$ 1.220.000,95 m²,2 Quartos,10846
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-s-1155053,"SQS 415 Bloco S, ASA SUL, BRASILIA",,3 QUARTOS DCE (2 BANHEIROS) 3° ANDAR SEM ELEVADOR,R$ 725.000,80 m²,3 Quartos,24278
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-106-1230221,"SQS 106, ASA SUL, BRASILIA",,"SQS 106, APARTAMENTO COM 2 QUARTOS À VENDA, ASA SUL, BRASÍLIA, DF",R$ 1.170.000,95 m²,2 Quartos,3545
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-116-bloco-b-1118327,"SQS 116 Bloco B, ASA SUL, BRASILIA",,"TRIPLEX, ELEGANTEMENTE REFORMADO PELO ESCRITÓRIO BICK SIMONATO ARQUITETURA E DECORAÇÃO",R$ 15.000.000,554 m²,4 Quartos,24482
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-f-1208853,"SQS 208 Bloco F, ASA SUL, BRASILIA",,"ASA SUL, SQS 208 BLOCO F. APARTAMENTO À VENDA COM EXCLUSIVIDADE!",R$ 2.270.000,196 m²,4 Quartos,25140
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-415-1139341,"SQS 415, ASA SUL, BRASILIA",,EXCELENTE PREÇO E LOCALIZAÇÃO,R$ 730.000,78 m²,3 Quartos,31362
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-116-1236569,"SQS 116, ASA SUL, BRASILIA",,,R$ 1.500.000,106 m²,3 Quartos,30017
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-b-1199653,"SQS 410 Bloco B, ASA SUL, BRASILIA",,,R$ 850.000,75 m²,3 Quartos,29800
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-i-1222763,"SQS 204 Bloco I, ASA SUL, BRASILIA",,APARTAMENTO 3 QUARTOS SUITE VISTA LIVRE VAGA COBERTA ASA SUL ACEITA FINANCIAMENTO FGTS,R$ 1.260.000,84 m²,3 Quartos,21693
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1209696,"SCES Trecho 4, ASA SUL, BRASILIA",,,R$ 900.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-seps-712-912-1140995,"SEPS 712/912, ASA SUL, BRASILIA",,", GRAND VILLE KITNET 1 QUARTO -COND.GRAND VILLE - ASA SUL.",R$ 365.000,23 m²,1 Quarto,30305
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-311-bloco-c-1084403,"SQS 311 Bloco C, ASA SUL, BRASILIA",,VAZADO COM VARANDA ANDAR ALTO,R$ 2.900.000,208 m²,4 Quartos,4151
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-116-1228884,"SQS 116, ASA SUL, BRASILIA",,,R$ 1.180.000,67 m²,2 Quartos,31664
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-116-1232068,"SQS 116, ASA SUL, BRASILIA",,,R$ 1.160.000,67 m²,2 Quartos,24067
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-305-bloco-k-1239649,"SQS 305 Bloco K, ASA SUL, BRASILIA",,,R$ 1.930.000,169 m²,4 Quartos,3312
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-608125,"SCES Trecho 4, ASA SUL, BRASILIA",,,R$ 850.000,48 m²,1 Quarto,9422
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-407-1169096,"SQS 407, ASA SUL, BRASILIA",,SQS 407 - APARTAMENTO COM 2 QUARTOS - 1 SUÍTE - PRIMEIRO ANDAR - ACEITA FINANCIAMENTO E FGTS - ASA S,R$ 798.000,60 m²,2 Quartos,CJ1704
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-bloco-k-1204787,"SQS 206 Bloco K, ASA SUL, BRASILIA",,"EXCELENTE LOCALIZAÇÃO, QUADRA NOBRE. EXCELENTE LOCALIZAÇÃO, FARMÁCIA, RESTAURANTES, SUPERMERCADO, PRÉDIO REFORMADO.",R$ 1.495.000,135 m²,3 Quartos,16452
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-203-bloco-g-1220274,"SQS 203 Bloco G, ASA SUL, BRASILIA",,ED. GENÉVE ÓTIMA LOCALIZAÇÃO,R$ 4.090.000,300 m²,4 Quartos,4846
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-g-1237154,"SQS 409 Bloco G, ASA SUL, BRASILIA",,,R$ 650.000,54 m²,2 Quartos,1858
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-203-1230549,"SQS 203, ASA SUL, BRASILIA",,,R$ 4.090.000,300 m²,4 Quartos,26757
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1047654,"SCES Trecho 4, ASA SUL, BRASILIA",,"BRISAS DO LAGO, BRISAS DO LAGO",R$ 750.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1229754,"SQS 316, ASA SUL, BRASILIA",,,R$ 1.950.000,157 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-311-bloco-c-1224138,"SQS 311 Bloco C, ASA SUL, BRASILIA",,"VAZADO , VIA BORGHESE VAZADO NASCENTE 6º ANADR COBERTURA COM PISCINA",R$ 2.900.000,208 m²,4 Quartos,4151
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-b-1225350,"SQS 409 Bloco B, ASA SUL, BRASILIA",,SQS 409 - 90 M² - 3 QUARTOS SENDO 1 SUITE - REFORMADO - RICO EM PLANEJADOS,R$ 850.000,90 m²,3 Quartos,31771
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-308-1174038,"SQS 308, ASA SUL, BRASILIA",,VAZADO - VISTA LIVRE - ANDAR ALTO OPORTUNIDADE,R$ 2.090.000,158 m²,3 Quartos,31269
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-a-1197525,"SQS 208 Bloco A, ASA SUL, BRASILIA",,AMPLO APARTAMENTO E ÁREA PRIVILEGIADA E EDIFÍCIO HISTÓRICO,R$ 2.350.000,191 m²,4 Quartos,6775
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1070254,"SCES Trecho 4, ASA SUL, BRASILIA",,RESERVA ORLA,R$ 896.000,40 m²,1 Quarto,11091
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-205-1230893,"SQS 205, ASA SUL, BRASILIA",,REFORMADO - SQS 205,R$ 1.050.000,64 m²,2 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-u-1219716,"SQS 410 Bloco U, ASA SUL, BRASILIA",,,R$ 850.000,86 m²,3 Quartos,26546
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-i-1199649,"SQS 208 Bloco I, ASA SUL, BRASILIA",,APARTAMENTO EXCLUSIVO NA SQS 208,R$ 2.350.000,191 m²,4 Quartos,29800
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-303-bloco-k-1202201,"SQS 303 Bloco K, ASA SUL, BRASILIA",,"ANDAR ALTO, VAZADO, NA SQS 303 – 110M², 3 QUARTOS",R$ 1.495.000,110 m²,3 Quartos,29560
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-208-1209981,"SQS 208, ASA SUL, BRASILIA",,,R$ 1.495.000,110 m²,3 Quartos,16384
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-116-954629,"SQS 116, ASA SUL, BRASILIA",,"SQS 116 - 3 QUARTOS, SUÍTE, ANDAR ALTO, VISTA LIVRE",R$ 1.500.000,106 m²,3 Quartos,4883
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-bloco-a-1041551,"SQS 114 Bloco A, ASA SUL, BRASILIA",,,R$ 2.590.000,200 m²,3 Quartos,13354
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-1233803,"SQS 416, ASA SUL, BRASILIA",,VAZADO,R$ 1.200.000,90 m²,3 Quartos,29876
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1227890,"SQS 316, ASA SUL, BRASILIA",,SQS 316 - APARTAMENTO COM 3 QUATROS - 1 SUITE -1 VAGA - ACEITA FINANCIAMENTO - ASA SUL,R$ 2.199.000,157 m²,3 Quartos,CJ1704
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-bloco-e-933824,"SQS 109 Bloco E, ASA SUL, BRASILIA",,VENDA APARTAMENTO 3 QUARTOS ASA SUL BRASÍLIA,R$ 1.450.000,136 m²,3 Quartos,22384
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-302-bloco-d-1229512,"SQS 302 Bloco D, ASA SUL, BRASILIA",,,R$ 2.216.000,163 m²,4 Quartos,33171
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1184365,"SCES Trecho 4, ASA SUL, BRASILIA",,SCES 4 | BRISAS DO LAGO | 1 QUARTO | 1 VAGA | VARANDA COM VISTA PRO LAGO,R$ 1.350.000,63 m²,1 Quarto,31771
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-312-bloco-g-1240333,"SQS 312 Bloco G, ASA SUL, BRASILIA",,VISTA LIVRE,R$ 1.200.000,97 m²,3 Quartos,18523
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-515-768156,"CRS 515, ASA SUL, BRASILIA",,OPORTUNIDADE / 99843-8389,R$ 360.000,42 m²,2 Quartos,12180
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-407-1236601,"SQS 407, ASA SUL, BRASILIA",,"APARTAMENTO REFORMADO, COM 1 SUÍTE O APARTAMENTO COM REFORMA PRIMOROSA, VAZADO, RECEBE O SOL DA MÃNHA NA SUÍTE E NA COZINHA",R$ 850.000,78 m²,3 Quartos,10846
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-939571,"SQS 416, ASA SUL, BRASILIA",,SQS 416 - VAZADO - DE CANTO - NASCENTE - COMPLETO COM ARMÁRIOS E AR CONDICIONADO - AMPLO VISTA LIVRE,R$ 730.000,77 m²,3 Quartos,20940
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-414-bloco-e-1041121,"SQS 414 Bloco E, ASA SUL, BRASILIA",,SQS 414,R$ 680.000,63 m²,3 Quartos,8666
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1167417,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO - VISTA LAGO PARANÓA,R$ 830.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1102195,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO - MOBILIADO,R$ 750.000,39 m²,1 Quarto,11476
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-408-bloco-p-1193099,"SQS 408 Bloco P, ASA SUL, BRASILIA",,,R$ 849.000,112 m²,3 Quartos,27315
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-402-bloco-h-1239674,"SQS 402 Bloco H, ASA SUL, BRASILIA",,,R$ 1.290.000,106 m²,3 Quartos,27832
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-1094115,"SQS 410, ASA SUL, BRASILIA",,"SQS 410 - EXCELENTE APARTAMENTO, REFORMADO NA ASA SUL",R$ 820.000,54 m²,2 Quartos,11476
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-407-bloco-j-1145155,"SQS 407 Bloco J, ASA SUL, BRASILIA",,APARTAMENTO COM 2 QUARTOS À VENDA ACEITA FINANCIAMENTO FGTS ASA SUL BRASÍLIA DF,R$ 620.000,54 m²,2 Quartos,21693
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-t-1145299,"SQS 410 Bloco T, ASA SUL, BRASILIA",,"APARTAMENTO COM 3 QUARTOS À VENDA, 86 M - ASA SUL",R$ 860.000,86 m²,3 Quartos,21693
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-312-bloco-a-1231886,"SQS 312 Bloco A, ASA SUL, BRASILIA",,"VISTA LIVRE, DE CANTO, ANDAR ALTO, NASCENTE",R$ 930.000,63 m²,2 Quartos,9818
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-o-816259,"SQS 409 Bloco O, ASA SUL, BRASILIA",,"3 QUARTOS AMPLOS, SALA ESPAÇOSA! VAZADO, QUATRO DEPOSITO NO SUBSOLO, OTIMA LOCALIZAÇÃO!",R$ 745.000,90 m²,3 Quartos,16018
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-p-1227540,"SQS 409 Bloco P, ASA SUL, BRASILIA",,"APARTAMENTO REFORMADO – 90M², 3 QUARTOS, SUÍTE COM CLOSET, VISTA LIVRE + QUARTO EXTRA NO SUBSOLO",R$ 850.000,89 m²,3 Quartos,29.559
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-bloco-j-1204954,"SQS 304 Bloco J, ASA SUL, BRASILIA",,"137M², PRIVATIVOS, 3º ANDAR, 3 QUARTOS AMPLOS, SALA 3 AMBIENTES, REFORMADO.",R$ 1.630.000,137 m²,3 Quartos,14587
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-a-1240246,"SQS 409 Bloco A, ASA SUL, BRASILIA",,,R$ 850.000,90 m²,3 Quartos,11476
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-bloco-d-1240207,"SQS 104 Bloco D, ASA SUL, BRASILIA",,CONFORTO I LAZER E LOCALIZAÇÃO PRIVILEGIADA I TUDO NUM SÓ LUGAR I SUA FAMÍLIA MERECE!,R$ 1.590.000,156 m²,4 Quartos,32630
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-6-799588,"SHS Quadra 6, ASA SUL, BRASILIA",,MELIA BRASIL 21 REFORMA NOVA MARAVILHOSO,R$ 785.000,43 m²,1 Quarto,6364
